id,name,domain,industry,annual_revenue,employee_count,founded_year,country,state,city,phone,owner_id,lifecycle_stage,created_at,updated_at
acct_000631,"Payne, Morrison and Parsons",paynemorrisonandparsons.com,Automotive,400649660.39,250.0,1979,US,UT,West Shane,7668153183,owner_004,Customer,2025-08-22T12:00:00+00:00,2026-01-21T12:00:00+00:00
acct_000632,"Jones, Rivers and Moss",jonesriversandmoss.com,,238481623.47,1000.0,2022,US,CO,South Billyview,,owner_020,Lead,2023-10-26T12:00:00+00:00,2026-04-19T12:00:00+00:00
acct_000633,"Baker, Martin and Singleton",bakermartinandsingleton.com,,486649259.41,100.0,1971,US,TN,West Stevenberg,+1 818 718 0746,owner_016,MQL,2026-02-02T12:00:00+00:00,2026-04-08T12:00:00+00:00
acct_000634,Hernandez LLC,hernandezllc.com,Professional Services,40051973.82,2500.0,1970,US,MD,Port Sarahport,+13523304921,inactive_user_05,Customer,2024-09-07T12:00:00+00:00,2025-12-30T12:00:00+00:00
acct_000635,Tyler-Pierce,tylerpierce.com,Financial Services,256950551.66,5000.0,1966,US,ZZ,Port Jasminehaven,+16222967612,owner_019,Opportunity,2023-03-24T12:00:00+00:00,2023-08-27T12:00:00+00:00
acct_000636,Krueger PLC,kruegerplc.com,Software,57410777.75,2500.0,1970,US,ID,Port Williamchester,,owner_003,MQL,2022-01-02T12:00:00+00:00,2024-10-29T12:00:00+00:00
acct_000637,"Herrera, Davis and Walker",herreradavisandwalker.io,,,,2000,US,MI,Lake Martin,+13914163032,owner_003,Opportunity,2023-01-09T12:00:00+00:00,2025-07-28T12:00:00+00:00
acct_000638,Carter-Clements,carterclements.com,,3420611.26,25.0,1973,US,AL,Barajastown,+13758717817,owner_015,SQL,2023-11-19T12:00:00+00:00,2025-05-19T12:00:00+00:00
acct_000639,Caldwell Group,caldwellgroup.co,,345485814.95,1000.0,2022,US,MD,Lake Christina,+12893282213,owner_001,Lead,2024-08-13T12:00:00+00:00,2026-05-08T12:00:00+00:00
acct_000640,"Sanchez, Williams and Blackwell",sanchezwilliamsandblackwell.io,,,50.0,1984,,TN,Moonville,+14476468824,owner_007,Lead,2021-07-01T12:00:00+00:00,2021-08-24T12:00:00+00:00
acct_000641,Scott-Ramsey,scottramsey.io,Software,58671180.37,50.0,1978,US,WV,New Lynnstad,,owner_016,Lead,2023-08-29T12:00:00+00:00,2024-11-03T12:00:00+00:00
acct_000642,"Lang, Griffin and Williams",langgriffinandwilliams.com,,,10.0,1991,US,CT,West Willie,+18459307074,owner_014,Customer,2025-03-09T12:00:00+00:00,2025-08-06T12:00:00+00:00
acct_000643,Jackson PLC,jacksonplc.io,Hospitality,,2500.0,1997,US,IA,Lake Cameronborough,+19312628655,owner_001,MQL,2026-02-09T12:00:00+00:00,2026-04-12T12:00:00+00:00
acct_000644,"Coleman, Garcia and Medina",colemangarciaandmedina.com,Automotive,,500.0,1968,US,NH,Lucasland,745.785.4567,owner_006,Lead,2024-10-24T12:00:00+00:00,2025-12-25T12:00:00+00:00
acct_000645,"Parks, Johnson and Love",parksjohnsonandlove.com,Biotechnology,110241321.35,500.0,2004,US,RI,North Charlesburgh,462.606.7878,owner_005,Customer,2023-11-10T12:00:00+00:00,2024-07-04T12:00:00+00:00
acct_000646,Grant-Andrews,grantandrews.io,Logistics,398088345.52,,2009,US,SC,West Rickey,+14124891412,owner_016,Lead,2020-12-07T12:00:00+00:00,2023-04-09T12:00:00+00:00
acct_000647,Mccoy-Hamilton,mccoyhamilton.com,Professional Services,,2500.0,2022,US,MD,South Emilyside,+14404149123,owner_002,Closed Lost,2025-10-01T12:00:00+00:00,2026-04-22T12:00:00+00:00
acct_000648,May PLC,mayplc.com,Media,87770040.08,5000.0,1993,US,ZZ,Port Julieton,+12655457055,owner_004,SQL,2024-04-24T12:00:00+00:00,2026-03-18T12:00:00+00:00
acct_000649,"Charles, Howard and Shaw",charleshowardandshaw.com,Consumer Goods,,10.0,1988,,WY,Kristinport,+17704732476,owner_017,SQL,2023-08-03T12:00:00+00:00,2025-01-12T12:00:00+00:00
acct_000650,"Miller, Hubbard and Kim",millerhubbardandkim.com,Construction,481342230.97,25.0,1966,US,CT,Shorttown,+18258241669,owner_018,Lead,2021-02-13T12:00:00+00:00,2023-07-29T12:00:00+00:00
acct_000651,Moore-Robinson,moorerobinson.com,,,250.0,1975,US,VA,Roblesside,+16529808288,owner_016,Opportunity,2021-06-07T12:00:00+00:00,2022-08-01T12:00:00+00:00
acct_000652,Choi-Thomas,choithomas.com,Manufacturing,424373248.31,2500.0,2006,US,NE,Susantown,+19879870107,owner_008,Customer,2024-06-09T12:00:00+00:00,2024-10-28T12:00:00+00:00
acct_000653,"Baxter, Thomas and Williams",baxterthomasandwilliams.com,,,,1996,US,MS,Medinaland,458-345-0748,owner_005,Opportunity,2023-06-26T12:00:00+00:00,2024-06-10T12:00:00+00:00
acct_000654,Clark-Figueroa,clarkfigueroa.com,Professional Services,459051018.84,2500.0,1989,US,ND,Jasonhaven,+18985700487,owner_015,Lead,2025-07-17T12:00:00+00:00,2026-02-21T12:00:00+00:00
acct_000655,Martin and Sons,martinandsons.com,Consumer Goods,201124608.68,50.0,1968,US,ZZ,Jamesburgh,+12626020607,owner_005,Customer,2025-11-03T12:00:00+00:00,2026-01-28T12:00:00+00:00
acct_000656,"Marsh, Phelps and York",marshphelpsandyork.com,,,500.0,1997,US,MN,Newmanland,+12084868647,owner_020,Closed Lost,2023-12-19T12:00:00+00:00,2025-02-02T12:00:00+00:00
acct_000657,Powers-King,powersking.io,Insurance,312367660.47,2500.0,2017,US,VT,Lake Beverly,+15538646627,owner_007,Customer,2022-09-15T12:00:00+00:00,2023-11-09T12:00:00+00:00
acct_000658,Howard-Lambert,howardlambert.com,Retail,260474616.51,5000.0,2002,US,ME,North Justin,+14182958383,owner_018,MQL,2024-02-17T12:00:00+00:00,2026-02-28T12:00:00+00:00
acct_000659,Mccullough LLC,mcculloughllc.com,,296455549.07,100.0,1980,US,ZZ,Hayesport,+15119436926,inactive_user_03,Lead,2026-03-09T12:00:00+00:00,2026-03-12T12:00:00+00:00
acct_000660,"Silva, Cunningham and Diaz",silvacunninghamanddiaz.com,Logistics,,25.0,2007,US,NH,Susanburgh,,owner_015,MQL,2024-11-10T12:00:00+00:00,2026-04-13T12:00:00+00:00
acct_000661,Edwards and Sons,edwardsandsons.com,Telecommunications,333627725.79,,1989,US,VA,Hillstad,,owner_004,MQL,2024-05-08T12:00:00+00:00,2025-03-10T12:00:00+00:00
acct_000662,Frazier LLC,frazierllc.com,,355964390.16,1000.0,2006,US,CO,Fordstad,,owner_005,MQL,2023-10-08T12:00:00+00:00,2024-01-16T12:00:00+00:00
acct_000663,Tucker-Rodriguez,tuckerrodriguez.com,,294325609.22,5000.0,2007,US,WY,Port Juanberg,+16044709573,inactive_user_05,SQL,2022-07-09T12:00:00+00:00,2025-06-20T12:00:00+00:00
acct_000664,"Gonzalez, Gross and Sims",gonzalezgrossandsims.ai,Media,72600917.58,50.0,2022,,NY,North Melissatown,+19286682119,inactive_user_02,Customer,2022-03-19T12:00:00+00:00,2024-07-19T12:00:00+00:00
acct_000665,"Riley, Hammond and Lewis",rileyhammondandlewis.com,,373374904.87,5000.0,1987,US,MS,New Jorgeside,+13218166694,owner_004,Lead,2023-10-06T12:00:00+00:00,2025-02-01T12:00:00+00:00
acct_000666,Valdez-Hernandez,valdezhernandez.com,,186047943.42,500.0,1965,US,MD,Walkershire,+15016970458,owner_005,Lead,2023-05-21T12:00:00+00:00,2024-03-29T12:00:00+00:00
acct_000667,"Vincent, Anderson and Mason",vincentandersonandmason.com,Telecommunications,444584074.52,100.0,1966,US,ID,South Michaeltown,942.275.7496,owner_004,MQL,2021-01-23T12:00:00+00:00,2026-01-28T12:00:00+00:00
acct_000668,"Allen, Maynard and Holden",allenmaynardandholden.com,Telecommunications,283099106.05,500.0,1965,US,MO,Port Willie,(551) 737-4376,owner_005,Opportunity,2023-12-22T12:00:00+00:00,2025-04-27T12:00:00+00:00
acct_000669,Moore-Knight,mooreknight.com,Construction,74916804.17,500.0,2018,US,CO,Lake Jessica,+18398806711,owner_013,Lead,2022-01-17T12:00:00+00:00,2024-07-26T12:00:00+00:00
acct_000670,Williams-Juarez,williamsjuarez.com,Construction,368088440.83,,1965,US,HI,North Joseph,+19242259371,owner_010,SQL,2020-12-10T12:00:00+00:00,2024-09-13T12:00:00+00:00
acct_000671,Williams and Sons,williamsandsons.com,,288639363.79,,1970,,OR,Paulmouth,+17343937796,owner_017,Customer,2025-03-27T12:00:00+00:00,2026-02-06T12:00:00+00:00
acct_000672,Williams Ltd,williamsltd.com,,393485144.49,100.0,1983,US,VA,Dakotahaven,+17936541386,owner_018,SQL,2020-12-02T12:00:00+00:00,2021-01-09T12:00:00+00:00
acct_000673,"Gallegos, Davenport and Baker",gallegosdavenportandbaker.com,Consumer Goods,218790201.18,1000.0,1965,US,AK,South Desiree,+17405246258,owner_009,Lead,2023-07-24T12:00:00+00:00,2023-09-09T12:00:00+00:00
acct_000674,Matthews-Villanueva,matthewsvillanueva.ai,,128149485.4,25.0,1981,US,GA,New Johnbury,+15146172772,owner_002,SQL,2024-09-18T12:00:00+00:00,2025-02-12T12:00:00+00:00
acct_000675,"Sullivan, Roth and Reed",sullivanrothandreed.com,,195274885.76,500.0,1963,US,GA,Eatontown,928.654.0036,owner_013,Closed Lost,2022-04-26T12:00:00+00:00,2022-08-23T12:00:00+00:00
acct_000676,"Macias, Gonzales and Hall",maciasgonzalesandhall.co,Real Estate,246743230.73,5000.0,1966,US,MO,Jasonburgh,+1 508 348 0253,owner_011,MQL,2025-03-07T12:00:00+00:00,2025-07-07T12:00:00+00:00
acct_000677,Cox Ltd,coxltd.com,Real Estate,,,2021,US,LA,Lake Jerrymouth,+17678001663,owner_008,Opportunity,2026-02-25T12:00:00+00:00,2026-04-18T12:00:00+00:00
acct_000678,"Wilson, Leonard and Mendoza",wilsonleonardandmendoza.com,Professional Services,223268136.71,5000.0,1976,US,IN,Lake Martha,+13455828854,owner_006,Opportunity,2024-08-10T12:00:00+00:00,2026-03-14T12:00:00+00:00
acct_000679,Sanchez and Sons,sanchezandsons.com,Insurance,,10.0,2014,US,NJ,East Crystal,548.641.6373,owner_001,Lead,2020-12-04T12:00:00+00:00,2026-01-13T12:00:00+00:00
acct_000680,Macdonald and Sons,macdonaldandsons.co,Hospitality,,,1994,US,ZZ,East Jonathanburgh,+17224880745,owner_006,Opportunity,2022-12-18T12:00:00+00:00,2024-05-14T12:00:00+00:00
acct_000681,"Mullen, Greene and Elliott",mullengreeneandelliott.com,Manufacturing,415333804.86,5000.0,1998,,LA,Lake Jessicaport,+16424158270,owner_011,Customer,2025-10-24T12:00:00+00:00,2026-02-02T12:00:00+00:00
acct_000682,Robinson PLC,robinsonplc.co,Construction,,500.0,1993,US,MI,Dillonburgh,+14156709822,owner_011,Lead,2022-02-04T12:00:00+00:00,2026-01-23T12:00:00+00:00
acct_000683,Greer PLC,greerplc.com,Software,450771774.5,50.0,1960,US,NE,Port Brandi,+17699138011,owner_013,MQL,2022-11-26T12:00:00+00:00,2025-07-28T12:00:00+00:00
acct_000684,Hanson PLC,hansonplc.io,,336286833.63,500.0,1969,US,MO,Garymouth,+18155666336,owner_006,Customer,2023-04-18T12:00:00+00:00,2023-06-20T12:00:00+00:00
acct_000685,Carlson-Jones,carlsonjones.io,Logistics,468155800.78,2500.0,1961,,AL,Cruzville,+14269600324,owner_009,SQL,2025-08-13T12:00:00+00:00,2026-04-06T12:00:00+00:00
acct_000686,Harris PLC,harrisplc.io,Telecommunications,404303039.94,100.0,1984,US,IA,Serranoville,929-631-9939,inactive_user_04,MQL,2025-10-23T12:00:00+00:00,2026-05-19T12:00:00+00:00
acct_000687,Alvarez PLC,alvarezplc.io,Hospitality,55917790.56,250.0,1986,US,OR,Port Amandaville,,owner_018,Lead,2026-04-11T12:00:00+00:00,2026-04-23T12:00:00+00:00
acct_000688,Olson and Sons,olsonandsons.io,Retail,373113732.54,50.0,2031,US,KY,Port Erikachester,+17834338570,owner_009,Lead,2025-12-13T12:00:00+00:00,2026-05-12T12:00:00+00:00
acct_000689,"Fisher, Golden and Wolfe",fishergoldenandwolfe.com,Construction,1476504.93,1000.0,1992,US,TN,Perezfort,+18898650849,inactive_user_04,MQL,2022-07-01T12:00:00+00:00,2025-08-21T12:00:00+00:00
acct_000690,Bell-Ballard,bellballard.ai,,248039570.37,5000.0,1995,US,WI,South Dennisfort,+12449383678,owner_002,Lead,2025-08-19T12:00:00+00:00,2026-05-11T12:00:00+00:00
acct_000691,Kent Inc,kentinc.com,Hospitality,97706765.68,,2017,US,OR,Carmenside,+12259553696,owner_014,Closed Lost,2024-07-17T12:00:00+00:00,2024-07-22T12:00:00+00:00
acct_000692,Scott-Smith,scottsmith.co,,31890640.25,25.0,1985,US,AK,New Alexandrahaven,(283) 870-9447,owner_019,Opportunity,2025-05-24T12:00:00+00:00,2025-11-08T12:00:00+00:00
acct_000693,Brooks and Sons,brooksandsons.co,Automotive,,,1992,,AR,Robertville,+15417323878,owner_003,Opportunity,2024-12-05T12:00:00+00:00,2025-03-25T12:00:00+00:00
acct_000694,Simmons PLC,simmonsplc.com,Manufacturing,43224582.19,10.0,1972,US,AZ,Joseside,+15865201065,owner_005,Lead,2022-10-23T12:00:00+00:00,2025-04-24T12:00:00+00:00
acct_000695,Cunningham-Carr,cunninghamcarr.io,,,10.0,1967,US,OK,Fischerchester,+12535016249,owner_013,Lead,2024-08-16T12:00:00+00:00,2026-05-03T12:00:00+00:00
acct_000696,"Bowers, Olson and Wood",bowersolsonandwood.io,Software,226978917.73,2500.0,1989,US,ZZ,Kingport,+18358341659,owner_011,SQL,2021-06-20T12:00:00+00:00,2024-10-29T12:00:00+00:00
acct_000697,"Cooper, Thornton and Fitzgerald",cooperthorntonandfitzgerald.com,,294112771.55,25.0,1963,US,CT,Lake Jerryburgh,+12128091106,owner_019,Opportunity,2023-10-09T12:00:00+00:00,2025-03-21T12:00:00+00:00
acct_000698,Lewis Group,lewisgroup.com,Energy,178017911.86,,1976,US,WA,Laurenton,,owner_008,Lead,2022-09-28T12:00:00+00:00,2025-08-05T12:00:00+00:00
acct_000699,Price Ltd,priceltd.com,,,500.0,1976,US,MD,Port Christopherberg,+17977542385,owner_005,MQL,2024-07-26T12:00:00+00:00,2026-03-16T12:00:00+00:00
acct_000700,Frost-Graham,frostgraham.com,Biotechnology,293426736.27,50.0,1997,,AR,West Jeffreyland,+14437199166,owner_002,MQL,2024-03-31T12:00:00+00:00,2024-04-08T12:00:00+00:00
acct_000701,"Johnson, Cruz and Joyce",johnsoncruzandjoyce.com,Healthcare,171105185.87,2500.0,1985,US,VT,Jenniferton,+19086789826,owner_011,Customer,2022-09-22T12:00:00+00:00,2023-11-08T12:00:00+00:00
acct_000702,Bowman Group,bowmangroup.com,Professional Services,164645215.08,25.0,2002,,NJ,East Melissahaven,+12437073594,owner_001,SQL,2022-11-11T12:00:00+00:00,2024-07-16T12:00:00+00:00
acct_000703,Lee-Bowers,leebowers.com,,240632730.72,,2019,US,WV,New Gavin,+15844106558,owner_006,Customer,2022-10-26T12:00:00+00:00,2024-01-05T12:00:00+00:00
acct_000704,Ward Ltd,wardltd.com,Software,277568457.26,50.0,1961,US,ME,East Christopherview,+16503999595,owner_012,Lead,2025-11-25T12:00:00+00:00,2026-02-24T12:00:00+00:00
acct_000705,Gomez-Foster,gomezfoster.com,Real Estate,,50.0,1985,US,MI,New Alexis,+17674512925,owner_007,Lead,2024-09-21T12:00:00+00:00,2025-03-18T12:00:00+00:00
acct_000706,"Jones, Davis and Mitchell",jonesdavisandmitchell.io,Hospitality,327607164.01,25.0,1972,US,MI,Michaelview,+14155127474,owner_008,MQL,2026-03-14T12:00:00+00:00,2026-03-31T12:00:00+00:00
acct_000707,Obrien and Sons,obrienandsons.com,Professional Services,439254724.31,25.0,1981,US,DE,Spearsshire,+13473333107,owner_007,MQL,2021-01-14T12:00:00+00:00,2023-12-29T12:00:00+00:00
acct_000708,Green Group,greengroup.com,Real Estate,460546290.21,100.0,2000,US,OH,New Charlesport,+15013525368,owner_008,Lead,2022-12-15T12:00:00+00:00,2025-05-12T12:00:00+00:00
acct_000709,Arroyo-Pratt,arroyopratt.io,Automotive,,,1976,US,NM,Nancyshire,+18798291062,owner_006,MQL,2021-07-17T12:00:00+00:00,2024-05-22T12:00:00+00:00
acct_000710,Benson-Church,bensonchurch.io,Media,161250654.87,500.0,2007,US,ZZ,Carrillomouth,,owner_016,Lead,2023-07-09T12:00:00+00:00,2026-02-13T12:00:00+00:00
acct_000711,Maldonado-Mosley,maldonadomosley.com,,226313994.94,100.0,1964,US,MT,South Darrenland,+1 852 616 9138,owner_013,SQL,2025-02-25T12:00:00+00:00,2025-06-17T12:00:00+00:00
acct_000712,Schultz-Gamble,schultzgamble.co,Retail,,,2007,US,NH,Port Leslie,+17315603771,owner_019,Lead,2024-11-20T12:00:00+00:00,2025-02-14T12:00:00+00:00
acct_000713,Black-Smith,blacksmith.com,Construction,216536578.57,500.0,2003,US,NY,Johnland,+15244796264,owner_001,Lead,2023-12-05T12:00:00+00:00,2025-03-10T12:00:00+00:00
acct_000714,Nunez-Nicholson,nuneznicholson.com,Telecommunications,421380392.9,5000.0,1969,US,OH,New Sarahfort,+18592804528,owner_008,Lead,2024-04-20T12:00:00+00:00,2024-07-13T12:00:00+00:00
acct_000715,Gomez-Shannon,gomezshannon.com,Consumer Goods,98724838.27,500.0,1964,US,KY,Ianborough,+15099634496,inactive_user_01,Opportunity,2023-04-03T12:00:00+00:00,2024-05-17T12:00:00+00:00
acct_000716,Mclaughlin-Young,mclaughlinyoung.ai,Telecommunications,411243273.5,,1993,US,MT,Port Joseph,+17939750194,owner_016,SQL,2026-04-08T12:00:00+00:00,2026-04-27T12:00:00+00:00
acct_000717,Harris and Sons,harrisandsons.ai,,113849688.02,100.0,1979,US,NM,Ericville,+14397289617,inactive_user_02,Opportunity,2021-06-18T12:00:00+00:00,2023-09-10T12:00:00+00:00
acct_000718,Mora Ltd,moraltd.io,,,1000.0,2019,US,WY,Austinside,+1 426 304 6569,owner_015,MQL,2024-05-28T12:00:00+00:00,2024-08-23T12:00:00+00:00
acct_000719,Charles LLC,charlesllc.com,Retail,153133181.86,,2007,US,NY,Travisshire,7164503593,owner_008,MQL,2025-07-15T12:00:00+00:00,2026-05-06T12:00:00+00:00
acct_000720,Henry-Joyce,henryjoyce.com,,150168785.56,,2011,,OR,Raymondshire,+12323422518,owner_011,SQL,2022-01-14T12:00:00+00:00,2025-11-28T12:00:00+00:00
acct_000721,Brown Group,browngroup.io,Hospitality,32322769.43,1000.0,2010,,IL,Ayerston,+16863115387,inactive_user_05,Closed Lost,2024-03-06T12:00:00+00:00,2024-10-01T12:00:00+00:00
acct_000722,"Reed, Dalton and Parsons",reeddaltonandparsons.com,Manufacturing,337605326.17,50.0,1998,,AZ,Brayhaven,+19058178005,owner_001,Customer,2025-10-17T12:00:00+00:00,2025-11-29T12:00:00+00:00
acct_000723,Stewart-Smith,stewartsmith.com,Real Estate,,5000.0,2009,US,CA,South Bianca,+16652586039,owner_017,Lead,2024-09-21T12:00:00+00:00,2025-04-19T12:00:00+00:00
acct_000724,Ward-Hensley,wardhensley.com,,65004265.68,1000.0,2012,US,NM,New Jose,+19602706373,owner_007,Lead,2024-02-15T12:00:00+00:00,2024-07-24T12:00:00+00:00
acct_000725,Ruiz-Austin,ruizaustin.com,,,,2015,US,PA,Ivanchester,+14077147519,owner_009,Lead,2021-09-23T12:00:00+00:00,2025-09-15T12:00:00+00:00
acct_000726,Barnes LLC,barnesllc.ai,Real Estate,263165324.15,2500.0,2017,US,NJ,Melissaview,,owner_003,Lead,2025-12-15T12:00:00+00:00,2026-03-27T12:00:00+00:00
acct_000727,White-Anderson,whiteanderson.co,,,50.0,2018,US,NE,Port Cory,+14553837079,owner_015,MQL,2024-05-15T12:00:00+00:00,2026-05-02T12:00:00+00:00
acct_000728,Brock-Peters,brockpeters.com,Financial Services,120227781.16,,1972,US,LA,Gonzalezberg,,owner_003,SQL,2024-02-10T12:00:00+00:00,2026-01-25T12:00:00+00:00
acct_000729,Shaffer-Thompson,shafferthompson.io,Professional Services,496198666.08,5000.0,1987,US,DE,Taylorhaven,662-293-4087,owner_017,Opportunity,2021-03-21T12:00:00+00:00,2023-12-26T12:00:00+00:00
acct_000730,"Le, Floyd and Evans",lefloydandevans.com,,253279253.6,2500.0,2031,US,AK,South Coreyburgh,+12748547567,owner_013,MQL,2025-05-23T12:00:00+00:00,2025-09-29T12:00:00+00:00
acct_000731,Lewis LLC,lewisllc.com,,,50.0,1984,US,MA,Combsville,+1 972 317 5406,owner_016,MQL,2024-02-03T12:00:00+00:00,2024-03-12T12:00:00+00:00
acct_000732,Garner-Green,garnergreen.com,Retail,235658472.36,250.0,1991,US,HI,Annview,+13742189944,owner_004,Lead,2022-04-25T12:00:00+00:00,2024-10-07T12:00:00+00:00
acct_000733,Smith-Martinez,smithmartinez.com,Software,338852879.31,50.0,2010,,NH,New Barbara,+15663823549,owner_002,Customer,2025-05-16T12:00:00+00:00,2025-06-24T12:00:00+00:00
acct_000734,"Ryan, Krause and Mitchell",ryankrauseandmitchell.com,Biotechnology,320685588.53,25.0,2016,US,MO,Emilyfort,+19065157274,owner_002,SQL,2022-05-30T12:00:00+00:00,2022-09-04T12:00:00+00:00
acct_000735,"Griffin, Miller and Austin",griffinmillerandaustin.com,,,100.0,2008,US,IL,Welchberg,+12932166908,owner_001,Closed Lost,2022-01-05T12:00:00+00:00,2023-02-22T12:00:00+00:00
acct_000736,Davidson LLC,davidsonllc.com,Healthcare,110673642.05,25.0,1984,US,TX,Welchshire,+13719412736,owner_002,MQL,2022-07-03T12:00:00+00:00,2026-04-03T12:00:00+00:00
acct_000737,Sweeney-Jones,sweeneyjones.com,,,,2001,,MT,West Jeremy,+16383233807,inactive_user_04,Lead,2024-07-04T12:00:00+00:00,2026-01-30T12:00:00+00:00
acct_000738,Delgado-Page,delgadopage.com,,6484698.52,100.0,1961,US,NJ,Nelsonmouth,,owner_020,MQL,2024-01-23T12:00:00+00:00,2025-11-22T12:00:00+00:00
acct_000739,Adkins-Meyer,adkinsmeyer.com,Automotive,491559695.21,,1987,US,VA,Gutierrezburgh,(653) 749-5734,owner_009,Customer,2024-01-05T12:00:00+00:00,2024-11-08T12:00:00+00:00
acct_000740,Martinez and Sons,martinezandsons.com,Consumer Goods,88077857.45,,2009,US,TX,Shelbyland,+16932695490,owner_001,SQL,2022-07-07T12:00:00+00:00,2023-04-05T12:00:00+00:00
acct_000741,Jackson Inc,jacksoninc.com,Biotechnology,293940539.43,10.0,2008,US,IA,North Sharonfort,338-903-5379,owner_010,Lead,2023-06-14T12:00:00+00:00,2024-10-02T12:00:00+00:00
acct_000742,"Brown, Wise and Warren",brownwiseandwarren.com,Financial Services,69208963.66,,1991,US,ME,North Joseberg,+14063556156,owner_007,SQL,2022-11-03T12:00:00+00:00,2023-04-14T12:00:00+00:00
acct_000743,Pena Group,penagroup.com,Retail,139424158.43,10.0,2016,US,ND,Jeromeport,300-291-6484,owner_001,Lead,2022-03-04T12:00:00+00:00,2024-01-06T12:00:00+00:00
acct_000744,Sims-Anderson,simsanderson.io,Insurance,27509953.63,,2003,,UT,North Austin,+19129363644,owner_020,Customer,2024-12-15T12:00:00+00:00,2025-07-13T12:00:00+00:00
acct_000745,Dalton-Nguyen,daltonnguyen.com,Software,32776131.73,2500.0,1983,,CA,Mcdonaldside,+13972532318,inactive_user_03,Lead,2023-11-02T12:00:00+00:00,2025-08-07T12:00:00+00:00
acct_000746,Dunn-Taylor,dunntaylor.com,Professional Services,362632057.83,250.0,1986,US,HI,New Carla,766.760.7528,owner_014,Lead,2024-12-28T12:00:00+00:00,2025-03-18T12:00:00+00:00
acct_000747,"Curry, Wiley and Graham",currywileyandgraham.com,Education,136294461.99,2500.0,1996,US,CO,Reginafort,+15686076188,owner_006,MQL,2023-01-31T12:00:00+00:00,2025-08-06T12:00:00+00:00
acct_000748,"Perez, Davis and Parker",perezdavisandparker.com,Automotive,10395633.03,1000.0,2015,US,NV,Greenport,,owner_020,MQL,2022-01-19T12:00:00+00:00,2022-12-04T12:00:00+00:00
acct_000749,Smith and Sons,smithandsons.com,Construction,,250.0,1982,US,MO,Justinside,+17758207878,owner_003,MQL,2024-11-15T12:00:00+00:00,2025-12-09T12:00:00+00:00
acct_000750,Watts Group,wattsgroup.io,Software,,5000.0,1985,US,WA,Evanschester,+19425838051,owner_013,Closed Lost,2025-06-13T12:00:00+00:00,2025-09-18T12:00:00+00:00
acct_000751,Harper-Robles,harperrobles.co,Telecommunications,,25.0,2007,US,NE,Jacobside,+12393276304,owner_019,Lead,2024-02-29T12:00:00+00:00,2025-07-14T12:00:00+00:00
acct_000752,Foster-Martin,fostermartin.io,Logistics,255049377.53,2500.0,1992,US,SD,Claytonbury,+19055770945,owner_013,Closed Lost,2021-12-28T12:00:00+00:00,2026-03-16T12:00:00+00:00
acct_000753,Miller-Garrett,millergarrett.io,,315660880.49,,1991,,VT,Justinside,+18818602422,owner_009,SQL,2023-08-21T12:00:00+00:00,2023-09-25T12:00:00+00:00
acct_000754,Gutierrez-Castaneda,gutierrezcastaneda.co,Media,6662525.05,25.0,1978,US,TN,East Keith,+19285936515,owner_019,Closed Lost,2024-11-21T12:00:00+00:00,2025-08-01T12:00:00+00:00
acct_000755,"Gibson, Chavez and Graves",gibsonchavezandgraves.com,Media,,250.0,1984,US,VT,Lopeztown,+15097128735,owner_013,SQL,2021-05-27T12:00:00+00:00,2023-10-10T12:00:00+00:00
acct_000756,Williams PLC,williamsplc.io,Logistics,407206896.83,250.0,1971,US,WV,East Teresaport,,owner_010,Lead,2025-09-14T12:00:00+00:00,2026-02-23T12:00:00+00:00
acct_000757,Martinez-Gonzales,martinezgonzales.com,Healthcare,386984945.5,1000.0,2022,US,ND,East Christophertown,+16268704724,owner_014,Lead,2026-04-22T12:00:00+00:00,2026-04-28T12:00:00+00:00
acct_000758,Robinson-Fisher,robinsonfisher.com,Media,,25.0,1977,,NH,Boltonmouth,+17804173041,owner_007,Lead,2025-03-16T12:00:00+00:00,2025-11-20T12:00:00+00:00
acct_000759,"Moody, Rivera and Bridges",moodyriveraandbridges.com,Construction,313605271.1,25.0,1984,US,SD,North Joseph,,owner_003,MQL,2024-11-10T12:00:00+00:00,2026-01-02T12:00:00+00:00
acct_000760,Jones-Harrison,jonesharrison.com,Real Estate,239209610.77,25.0,2003,US,AL,Port John,,owner_019,Opportunity,2026-02-24T12:00:00+00:00,2026-05-09T12:00:00+00:00
acct_000761,Clayton-Martinez,claytonmartinez.com,Hospitality,301690943.5,250.0,1987,US,NY,South Kelsey,,owner_020,MQL,2023-05-22T12:00:00+00:00,2023-06-05T12:00:00+00:00
acct_000762,Wright-Vang,wrightvang.com,Logistics,332706603.52,,2003,US,SC,South Jill,+12585645410,owner_004,Lead,2024-07-19T12:00:00+00:00,2025-03-21T12:00:00+00:00
acct_000763,Boyd and Sons,boydandsons.co,Software,,5000.0,2011,US,LA,Priceport,+19169694072,owner_012,MQL,2022-04-01T12:00:00+00:00,2023-01-10T12:00:00+00:00
acct_000764,Moore-Chandler,moorechandler.com,Education,,500.0,2020,US,AK,West Timothyport,+18485680749,owner_011,SQL,2023-06-06T12:00:00+00:00,2025-09-29T12:00:00+00:00
acct_000765,Ward Inc,wardinc.com,Healthcare,174492812.02,2500.0,2022,US,TX,North Joel,,owner_010,SQL,2024-01-27T12:00:00+00:00,2026-02-21T12:00:00+00:00
